X,Y,R,G,B
58,37,134,151,88
59,37,136,150,79
60,37,139,151,74
61,37,135,155,75
62,37,136,155,78
63,37,138,155,74
64,37,138,155,67
65,37,135,153,70
66,37,136,155,71
67,37,137,153,70
68,37,137,151,67
69,37,141,150,65
70,37,142,147,73
71,37,143,145,74
72,37,146,143,74
73,37,145,142,72
74,37,147,140,69
75,37,150,138,71
76,37,150,138,69
77,37,149,135,67
78,37,151,132,70
79,37,157,130,71
80,37,163,127,69
81,37,170,124,71
82,37,170,122,68
83,37,171,120,67
84,37,171,120,67
85,37,171,118,67
86,37,174,115,72
87,37,176,112,72
88,37,180,111,72
89,37,180,107,77
90,37,174,109,76
91,37,174,110,70
92,37,173,109,69
93,37,171,105,73
94,37,165,106,75
95,37,159,104,77
96,37,155,103,75
97,37,150,102,73
98,37,148,101,81
99,37,150,100,83
100,37,145,101,81
101,37,146,98,82
102,37,145,97,79
103,37,142,97,76
104,37,137,99,78
105,37,139,99,74
106,37,133,98,76
107,37,129,98,79
108,37,126,97,79
109,37,125,96,78
110,37,126,95,80
111,37,128,94,80
112,37,128,92,77
113,37,123,91,77
114,37,114,92,74
115,37,109,92,70
116,37,110,90,74
117,37,111,88,73
118,37,106,89,68
119,37,102,87,69
0,38,104,105,98
1,38,106,109,92
2,38,103,115,97
3,38,105,118,98
4,38,107,117,98
5,38,112,118,98
6,38,109,123,91
7,38,110,122,91
8,38,112,129,94
9,38,111,133,96
10,38,118,135,97
11,38,116,140,91
12,38,115,144,91
13,38,118,142,91
14,38,116,144,85
15,38,120,143,85
16,38,122,145,87
17,38,120,146,87
18,38,116,147,91
19,38,118,150,93
20,38,122,151,85
21,38,122,154,84
22,38,122,151,85
23,38,127,151,86
24,38,128,150,88
25,38,133,150,87
26,38,130,150,84
27,38,128,149,90
28,38,129,152,92
29,38,131,156,86
30,38,132,160,85
31,38,133,162,82
32,38,133,163,80
33,38,130,166,83
34,38,130,165,89
35,38,128,166,85
36,38,129,170,83
37,38,129,169,87
38,38,117,172,74
39,38,128,183,67
40,38,130,164,71
41,38,132,160,85
42,38,132,163,84
43,38,135,160,88
44,38,134,156,90
45,38,134,155,86
46,38,136,153,88
47,38,140,153,88
48,38,139,155,83
49,38,135,154,79
50,38,135,151,80
51,38,130,156,79
52,38,134,152,84
53,38,140,150,87
54,38,131,152,81
55,38,128,153,81
56,38,135,151,80
57,38,140,151,83
58,38,140,149,89
59,38,139,150,80
60,38,139,151,72
61,38,140,152,77
62,38,140,152,77
63,38,140,152,75
64,38,137,153,70
65,38,139,151,72
66,38,139,152,70
67,38,139,152,70
68,38,140,153,71
69,38,139,151,72
70,38,141,148,73
71,38,139,150,69
72,38,144,148,65
73,38,147,146,69
74,38,147,143,72
75,38,149,142,72
76,38,149,141,68
77,38,153,137,65
78,38,154,132,69
79,38,160,129,69
80,38,167,130,67
81,38,169,127,68
82,38,173,123,69
83,38,174,124,70
84,38,173,122,71
85,38,177,119,70
86,38,179,115,71
87,38,176,115,70
88,38,178,114,72
89,38,178,111,76
90,38,171,111,74
91,38,174,110,72
92,38,170,108,72
93,38,163,105,74
94,38,159,105,73
95,38,156,104,74
96,38,155,105,72
97,38,152,104,75
98,38,151,102,80
99,38,149,102,82
100,38,148,102,79
101,38,145,101,79
102,38,142,101,76
103,38,141,99,77
104,38,139,98,80
105,38,136,99,75
106,38,130,100,76
107,38,127,98,81
108,38,131,95,75
109,38,131,96,73
110,38,128,94,80
111,38,128,94,80
112,38,124,92,78
113,38,116,94,81
114,38,111,94,72
115,38,108,94,71
116,38,109,91,72
117,38,112,90,70
118,38,106,89,72
119,38,102,87,69
0,39,104,105,96
1,39,105,107,93
2,39,102,111,97
3,39,103,117,100
4,39,108,118,99
5,39,108,121,94
6,39,107,124,93
7,39,111,126,89
8,39,112,130,90
9,39,116,131,96
10,39,120,133,94
11,39,118,140,94
12,39,116,145,94
13,39,118,145,90
14,39,119,146,91
15,39,120,145,91
16,39,122,146,81
17,39,122,146,81
18,39,125,145,90
19,39,124,149,93
20,39,125,149,89
21,39,122,151,89
22,39,122,154,84
23,39,128,153,83
24,39,128,149,92
25,39,131,147,94
26,39,130,149,88
27,39,127,150,90
28,39,127,154,90
29,39,131,153,84
30,39,130,155,85
31,39,134,159,89
32,39,133,161,86
33,39,128,165,82
34,39,127,165,86
35,39,128,164,86
36,39,128,167,83
37,39,118,166,83
38,39,166,255,115
39,39,137,198,70
40,39,145,189,74
41,39,128,153,72
42,39,136,161,82
43,39,137,158,85
44,39,140,153,90
45,39,136,153,90
46,39,136,154,86
47,39,139,155,86
48,39,136,154,84
49,39,138,151,85
50,39,138,151,83
51,39,138,153,86
52,39,141,151,86
53,39,141,149,85
54,39,140,150,85
55,39,137,150,82
56,39,136,153,79
57,39,140,151,81
58,39,140,151,81
59,39,139,150,78
60,39,139,151,76
61,39,139,151,76
62,39,140,151,79
63,39,140,153,73
64,39,139,151,74
65,39,139,151,76
66,39,140,152,75
67,39,140,153,73
68,39,140,153,71
69,39,139,153,66
70,39,137,152,63
71,39,141,154,63
72,39,145,150,62
73,39,147,146,69
74,39,147,146,67
75,39,149,144,64
76,39,152,141,70
77,39,154,139,66
78,39,157,137,68
79,39,160,131,68
80,39,165,129,68
81,39,163,130,68
82,39,172,127,69
83,39,179,124,69
84,39,179,121,72
85,39,182,120,70
86,39,181,116,68
87,39,177,116,73
88,39,175,116,75
89,39,179,113,70
90,39,175,112,67
91,39,174,110,70
92,39,170,110,73
93,39,164,108,73
94,39,163,107,73
95,39,161,104,73
96,39,155,105,74
97,39,153,106,76
98,39,149,103,80
99,39,143,104,81
100,39,148,104,76
101,39,148,102,77
102,39,146,104,73
103,39,141,102,76
104,39,140,100,77
105,39,134,99,77
106,39,127,98,79
107,39,129,97,81
108,39,130,97,77
109,39,127,99,77
110,39,126,97,81
111,39,125,96,78
112,39,122,96,75
113,39,118,96,74
114,39,112,95,74
115,39,111,94,74
116,39,113,93,74
117,39,115,90,75
118,39,108,87,76
119,39,102,87,71
0,40,105,107,95
1,40,107,109,97
2,40,105,111,93
3,40,111,113,98
4,40,114,116,104
5,40,108,121,96
6,40,109,124,89
7,40,112,124,88
8,40,116,130,89
9,40,115,134,91
10,40,115,136,90
11,40,118,139,98
12,40,116,145,94
13,40,120,146,85
14,40,124,144,89
15,40,127,145,93
16,40,127,146,85
17,40,127,147,83
18,40,129,145,87
19,40,126,147,87
20,40,133,145,87
21,40,129,151,87
22,40,122,154,84
23,40,129,152,83
24,40,133,150,87
25,40,133,148,93
26,40,130,148,92
27,40,133,149,91
28,40,137,149,88
29,40,132,152,88
30,40,129,156,87
31,40,136,156,88
32,40,135,159,83
33,40,132,161,81
34,40,134,160,83
35,40,133,161,86
36,40,134,165,88
37,40,115,155,75
38,40,170,252,124
39,40,140,195,79
40,40,141,181,74
41,40,140,162,82
42,40,136,162,83
43,40,141,160,83
44,40,144,155,90
45,40,139,155,86
46,40,138,154,82
47,40,141,151,90
48,40,136,152,85
49,40,140,151,83
50,40,140,151,81
51,40,136,152,85
52,40,138,152,81
53,40,140,151,83
54,40,140,148,84
55,40,139,149,84
56,40,135,151,84
57,40,139,150,78
58,40,139,149,86
59,40,139,149,86
60,40,139,150,78
61,40,139,151,76
62,40,137,152,74
63,40,137,153,68
64,40,138,154,71
65,40,138,153,75
66,40,141,154,74
67,40,141,155,70
68,40,144,156,63
69,40,141,157,58
70,40,141,156,60
71,40,143,153,61
72,40,146,149,62
73,40,150,147,68
74,40,149,146,63
75,40,150,146,61
76,40,155,143,63
77,40,160,138,62
78,40,157,137,64
79,40,157,136,72
80,40,164,131,69
81,40,165,133,66
82,40,172,128,72
83,40,178,126,70
84,40,182,122,69
85,40,187,119,71
86,40,188,120,61
87,40,180,118,64
88,40,179,115,71
89,40,181,113,70
90,40,177,110,71
91,40,172,111,70
92,40,168,110,73
93,40,172,106,76
94,40,165,106,75
95,40,161,108,73
96,40,161,105,69
97,40,156,104,76
98,40,151,102,78
99,40,149,103,80
100,40,149,103,78
101,40,148,100,75
102,40,146,100,72
103,40,140,101,73
104,40,134,102,74
105,40,131,100,79
106,40,133,97,82
107,40,133,98,78
108,40,135,97,76
109,40,129,95,79
110,40,124,93,85
111,40,124,94,81
112,40,119,97,77
113,40,119,95,78
114,40,116,94,79
115,40,115,93,78
116,40,117,92,76
117,40,116,91,76
118,40,112,86,77
119,40,105,88,69
0,41,108,107,96
1,41,108,111,96
2,41,109,112,95
3,41,111,113,96
4,41,112,114,98
5,41,114,118,96
6,41,116,122,88
7,41,118,127,90
8,41,115,131,87
9,41,114,136,85
10,41,116,138,87
11,41,119,137,95
12,41,120,139,92
13,41,120,146,87
14,41,120,147,92
15,41,126,146,93
16,41,127,146,85
17,41,130,147,87
18,41,127,146,87
19,41,125,150,85
20,41,130,148,83
21,41,134,148,89
22,41,128,150,88
23,41,128,152,87
24,41,131,152,88
25,41,134,148,89
26,41,134,148,89
27,41,133,153,89
28,41,138,153,88
29,41,133,152,91
30,41,130,154,91
31,41,136,154,86
32,41,134,156,78
33,41,138,157,85
34,41,138,159,84
35,41,136,162,87
36,41,134,162,89
37,41,131,164,87
38,41,129,176,85
39,41,137,190,90
40,41,186,244,124
41,41,112,131,56
42,41,136,159,88
43,41,140,159,84
44,41,144,155,88
45,41,139,155,83
46,41,139,152,86
47,41,140,153,90
48,41,136,151,87
49,41,141,152,84
50,41,141,152,82
51,41,138,151,83
52,41,140,151,79
53,41,139,149,82
54,41,139,150,80
55,41,137,147,87
56,41,137,148,92
57,41,137,151,78
58,41,137,149,79
59,41,137,149,79
60,41,139,150,78
61,41,135,152,76
62,41,136,154,75
63,41,135,154,66
64,41,136,159,62
65,41,134,158,68
66,41,139,156,68
67,41,141,156,64
68,41,145,156,61
69,41,144,156,65
70,41,141,155,66
71,41,142,155,62
72,41,146,153,64
73,41,154,149,64
74,41,154,148,61
75,41,156,144,62
76,41,158,143,64
77,41,158,142,61
78,41,157,140,64
79,41,159,138,70
80,41,165,132,68
81,41,170,133,64
82,41,173,130,70
83,41,178,126,66
84,41,180,126,64
85,41,182,122,69
86,41,182,120,70
87,41,184,117,69
88,41,184,117,69
89,41,182,114,67
90,41,179,113,74
91,41,176,112,72
92,41,177,109,75
93,41,175,105,72
94,41,169,104,71
95,41,160,107,72
96,41,156,107,69
97,41,159,105,71
98,41,154,103,77
99,41,154,100,80
100,41,145,102,71
101,41,148,100,73
102,41,147,99,74
103,41,140,101,73
104,41,134,101,76
105,41,133,99,83
106,41,134,100,84
107,41,134,100,82
108,41,134,99,79
109,41,126,98,73
110,41,122,97,80
111,41,123,96,80
112,41,118,95,78
113,41,118,95,78
114,41,119,95,74
115,41,119,94,80
116,41,115,95,79
117,41,116,90,78
118,41,109,88,77
119,41,98,90,67
0,42,106,109,92
1,42,109,113,93
2,42,112,115,96
3,42,109,115,92
4,42,108,113,93
5,42,113,114,96
6,42,113,116,95
7,42,110,122,95
8,42,110,131,90
9,42,120,131,91
10,42,121,133,90
11,42,118,136,93
12,42,125,136,94
13,42,125,143,87
14,42,122,148,84
15,42,124,148,85
16,42,124,150,85
17,42,129,147,89
18,42,132,146,89
19,42,135,147,84
20,42,133,148,82
21,42,134,148,89
22,42,134,150,92
23,42,132,152,86
24,42,131,153,86
25,42,134,151,88
26,42,138,151,85
27,42,135,152,91
28,42,133,153,87
29,42,133,153,89
30,42,135,149,92
31,42,140,150,87
32,42,141,151,90
33,42,142,152,92
34,42,140,153,90
35,42,140,156,85
36,42,143,156,86
37,42,138,159,88
38,42,139,162,86
39,42,137,164,84
40,42,140,169,89
41,42,143,160,84
42,42,138,159,84
43,42,140,159,84
44,42,141,157,88
45,42,138,157,83
46,42,142,153,86
47,42,141,151,86
48,42,142,154,81
49,42,142,153,83
50,42,139,151,90
51,42,140,151,83
52,42,144,149,77
53,42,140,151,79
54,42,139,153,80
55,42,141,149,85
56,42,139,148,88
57,42,140,152,77
58,42,139,150,78
59,42,139,147,81
60,42,139,150,78
61,42,137,151,76
62,42,137,151,76
63,42,140,153,69
64,42,140,155,63
65,42,138,155,63
66,42,140,158,65
67,42,141,156,60
68,42,145,155,65
69,42,145,155,65
70,42,145,156,59
71,42,144,157,59
72,42,144,157,59
73,42,150,154,59
74,42,155,149,60
75,42,156,150,63
76,42,160,148,65
77,42,165,144,60
78,42,159,143,62
79,42,158,141,65
80,42,165,136,64
81,42,170,134,62
82,42,171,132,68
83,42,176,130,66
84,42,178,129,64
85,42,182,126,68
86,42,184,123,68
87,42,185,118,70
88,42,186,116,69
89,42,186,117,65
90,42,183,114,67
91,42,180,112,66
92,42,177,108,70
93,42,176,109,72
94,42,173,108,73
95,42,166,108,73
96,42,160,107,70
97,42,159,103,70
98,42,154,102,72
99,42,152,102,78
100,42,150,101,77
101,42,147,100,79
102,42,142,103,79
103,42,138,104,74
104,42,137,99,80
105,42,138,99,87
106,42,133,99,83
107,42,134,100,84
108,42,130,99,78
109,42,126,100,74
110,42,121,99,79
111,42,124,98,79
112,42,126,95,78
113,42,119,97,79
114,42,119,97,75
115,42,118,97,70
116,42,111,94,70
117,42,108,94,69
118,42,102,91,70
119,42,92,90,70
0,43,113,109,92
1,43,111,113,96
2,43,112,115,96
3,43,111,117,95
4,43,112,115,96
5,43,118,114,97
6,43,119,112,99
7,43,114,118,96
8,43,118,123,91
9,43,123,129,93
10,43,123,134,89
11,43,120,137,91
12,43,126,136,92
13,43,125,144,83
14,43,125,146,84
15,43,127,148,87
16,43,128,150,88
17,43,134,149,87
18,43,136,148,85
19,43,137,148,85
20,43,134,149,87
21,43,133,150,87
22,43,135,150,90
23,43,135,152,87
24,43,135,154,79
25,43,136,153,81
26,43,138,153,88
27,43,133,152,91
28,43,132,152,88
29,43,138,152,92
30,43,141,149,96
31,43,140,149,91
32,43,140,149,89
33,43,141,150,92
34,43,139,152,88
35,43,142,154,81
36,43,142,154,81
37,43,142,154,91
38,43,141,157,90
39,43,144,156,84
40,43,138,157,85
41,43,140,156,85
42,43,142,154,81
43,43,140,154,86
44,43,143,153,95
45,43,142,152,90
46,43,141,152,82
47,43,141,151,86
48,43,142,152,80
49,43,142,152,78
50,43,140,151,83
51,43,140,151,81
52,43,141,153,80
53,43,142,151,82
54,43,140,151,79
55,43,140,151,81
56,43,143,150,77
57,43,144,152,74
58,43,140,152,77
59,43,139,150,80
60,43,139,150,80
61,43,140,153,73
62,43,140,153,73
63,43,138,154,71
64,43,141,155,70
65,43,144,156,65
66,43,141,157,58
67,43,142,158,61
68,43,145,156,71
69,43,145,162,61
70,43,146,160,58
71,43,145,159,58
72,43,149,161,57
73,43,150,156,58
74,43,150,153,63
75,43,152,152,63
76,43,156,153,60
77,43,163,146,65
78,43,166,142,66
79,43,166,143,64
80,43,168,141,66
81,43,170,138,67
82,43,172,134,63
83,43,178,129,64
84,43,181,127,68
85,43,184,124,62
86,43,190,122,68
87,43,189,120,70
88,43,189,117,66
89,43,190,116,66
90,43,191,114,69
91,43,191,111,70
92,43,183,109,70
93,43,175,111,69
94,43,174,109,74
95,43,171,105,75
96,43,163,105,74
97,43,162,104,71
98,43,156,105,72
99,43,149,104,74
100,43,145,102,75
101,43,142,101,78
102,43,137,102,77
103,43,133,103,79
104,43,138,101,79
105,43,135,100,78
106,43,133,100,79
107,43,133,100,77
108,43,131,101,75
109,43,126,98,83
110,43,124,97,81
111,43,128,96,77
112,43,130,93,78
113,43,122,97,71
114,43,118,96,74
115,43,113,97,71
116,43,105,98,70
117,43,99,98,64
118,43,93,100,59
119,43,91,95,67
0,44,118,106,94
1,44,119,110,94
2,44,118,113,99
3,44,115,115,97
4,44,117,118,95
5,44,120,114,96
6,44,118,118,93
7,44,116,121,94
8,44,123,123,94
9,44,126,130,92
10,44,121,135,91
11,44,125,137,92
12,44,128,137,91
13,44,125,143,89
14,44,127,146,89
15,44,127,146,85
16,44,129,148,87
17,44,129,152,83
18,44,134,152,84
19,44,135,153,85
20,44,129,154,82
21,44,130,156,81
22,44,133,153,87
23,44,132,151,90
24,44,136,153,81
25,44,135,154,79
26,44,135,152,87
27,44,135,152,89
28,44,133,153,87
29,44,133,152,91
30,44,138,150,91
31,44,140,149,89
32,44,141,150,94
33,44,141,150,92
34,44,142,152,92
35,44,142,154,93
36,44,142,154,93
37,44,142,151,96
38,44,143,152,97
39,44,143,153,95
40,44,142,154,93
41,44,142,154,91
42,44,143,153,91
43,44,143,153,91
44,44,142,151,96
45,44,145,150,92
46,44,141,153,80
47,44,141,152,82
48,44,142,153,83
49,44,141,153,78
50,44,141,152,82
51,44,140,151,83
52,44,141,153,80
53,44,142,151,82
54,44,143,149,83
55,44,137,149,77
56,44,139,149,71
57,44,140,150,74
58,44,139,151,72
59,44,139,151,76
60,44,140,152,75
61,44,143,152,69
62,44,139,153,66
63,44,136,156,63
64,44,139,157,60
65,44,143,159,62
66,44,143,159,60
67,44,144,161,60
68,44,146,160,62
69,44,150,159,61
70,44,152,159,61
71,44,150,159,63
72,44,151,161,60
73,44,156,161,59
74,44,155,157,59
75,44,157,155,58
76,44,161,151,56
77,44,163,150,66
78,44,163,146,67
79,44,169,143,63
80,44,171,142,67
81,44,173,138,70
82,44,181,135,64
83,44,184,133,57
84,44,188,128,62
85,44,189,124,62
86,44,190,122,68
87,44,187,123,72
88,44,188,119,67
89,44,192,115,70
90,44,195,113,70
91,44,195,110,73
92,44,194,109,74
93,44,185,106,71
94,44,176,106,73
95,44,173,106,72
96,44,166,106,69
97,44,163,106,68
98,44,159,105,71
99,44,152,103,70
100,44,151,104,68
101,44,148,104,66
102,44,145,102,71
103,44,142,101,78
104,44,135,101,76
105,44,135,103,77
106,44,134,101,78
107,44,134,99,77
108,44,130,97,79
109,44,127,99,77
110,44,129,98,74
111,44,128,97,75
112,44,128,96,79
113,44,122,98,74
114,44,114,99,68
115,44,108,96,72
116,44,101,95,74
117,44,98,97,63
118,44,91,97,56
119,44,87,94,64
0,45,119,105,96
1,45,122,111,99
2,45,117,112,96
3,45,117,117,90
4,45,116,121,92
5,45,117,119,91
6,45,121,119,92
7,45,120,119,92
8,45,119,123,95
9,45,123,130,91
10,45,126,133,87
11,45,127,134,89
12,45,129,138,94
13,45,128,141,93
14,45,130,143,88
15,45,129,147,89
16,45,127,148,91
17,45,125,152,86
18,45,134,151,86
19,45,135,150,86
20,45,131,153,84
21,45,133,153,87
22,45,138,151,87
23,45,136,152,83
24,45,138,154,82
25,45,139,153,84
26,45,139,152,86
27,45,138,151,87
28,45,138,151,85
29,45,140,151,81
30,45,141,152,82
31,45,141,151,86
32,45,140,149,91
33,45,141,150,92
34,45,142,149,94
35,45,141,149,96
36,45,141,150,92
37,45,145,151,97
38,45,144,151,92
39,45,142,152,90
40,45,142,152,92
41,45,142,154,93
42,45,142,154,91
43,45,141,151,90
44,45,142,149,92
45,45,142,150,88
46,45,141,151,86
47,45,142,152,90
48,45,142,151,86
49,45,142,150,88
50,45,141,151,88
51,45,144,149,81
52,45,140,151,81
53,45,140,151,81
54,45,140,152,77
55,45,141,151,77
56,45,143,149,81
57,45,140,152,77
58,45,141,151,75
59,45,141,152,73
60,45,140,154,67
61,45,144,153,70
62,45,144,156,65
63,45,143,160,58
64,45,144,160,62
65,45,144,159,70
66,45,147,160,69
67,45,149,160,61
68,45,150,160,59
69,45,151,162,56
70,45,156,159,60
71,45,155,158,66
72,45,154,161,63
73,45,159,161,62
74,45,164,157,59
75,45,167,156,57
76,45,172,150,62
77,45,171,148,67
78,45,165,149,68
79,45,171,146,66
80,45,177,141,66
81,45,179,137,69
82,45,185,137,66
83,45,189,134,66
84,45,190,130,66
85,45,196,126,65
86,45,196,123,66
87,45,195,121,69
88,45,197,118,72
89,45,200,116,74
90,45,204,112,72
91,45,198,111,70
92,45,193,111,68
93,45,193,105,74
94,45,183,106,75
95,45,176,106,73
96,45,172,104,77
97,45,169,104,71
98,45,164,101,68
99,45,154,103,68
100,45,146,107,66
101,45,147,102,67
102,45,146,99,76
103,45,140,101,75
104,45,135,103,75
105,45,133,103,77
106,45,134,102,74
107,45,130,100,74
108,45,132,96,79
109,45,127,99,74
110,45,127,102,74
111,45,127,102,74
112,45,124,98,77
113,45,120,98,78
114,45,117,99,69
115,45,112,98,73
116,45,100,97,77
117,45,92,97,68
118,45,90,94,65
119,45,84,95,66
0,46,119,105,96
1,46,120,108,96
2,46,120,112,92
3,46,119,116,92
4,46,118,120,94
5,46,119,122,91
6,46,127,119,99
7,46,124,119,95
8,46,121,123,100
9,46,125,127,99
10,46,126,133,89
11,46,127,135,87
12,46,128,138,89
13,46,127,141,86
14,46,127,146,87
15,46,126,146,91
16,46,127,148,87
17,46,129,154,84
18,46,132,154,89
19,46,133,155,88
20,46,133,154,83
21,46,139,152,88
22,46,141,151,90
23,46,139,156,79
24,46,139,156,79
25,46,139,153,82
26,46,140,154,83
27,46,139,152,86
28,46,141,151,86
29,46,142,152,80
30,46,144,150,84
31,46,141,149,85
32,46,142,151,86
33,46,147,149,92
34,46,147,150,90
35,46,142,150,88
36,46,144,148,94
37,46,146,147,94
38,46,147,150,90
39,46,150,150,89
40,46,150,149,95
41,46,145,151,97
42,46,142,153,88
43,46,144,152,88
44,46,147,149,94
45,46,144,149,88
46,46,142,151,86
47,46,147,149,94
48,46,147,149,92
49,46,144,147,87
50,46,143,148,87
51,46,144,151,82
52,46,141,150,81
53,46,140,151,79
54,46,142,152,78
55,46,141,151,79
56,46,140,151,79
57,46,140,152,75
58,46,144,153,72
59,46,141,154,72
60,46,142,155,73
61,46,145,156,71
62,46,144,159,70
63,46,144,160,64
64,46,144,160,66
65,46,147,161,63
66,46,149,159,67
67,46,151,160,64
68,46,153,163,59
69,46,153,167,55
70,46,159,165,61
71,46,160,162,61
72,46,160,162,61
73,46,165,162,68
74,46,168,161,66
75,46,167,160,63
76,46,171,156,63
77,46,176,154,63
78,46,175,151,61
79,46,183,146,67
80,46,185,143,66
81,46,185,142,59
82,46,189,139,65
83,46,188,134,73
84,46,191,131,67
85,46,201,128,61
86,46,203,124,66
87,46,201,120,70
88,46,204,120,73
89,46,208,117,75
90,46,209,113,75
91,46,201,112,71
92,46,195,112,67
93,46,201,106,74
94,46,188,107,72
95,46,179,105,69
96,46,180,103,70
97,46,176,104,74
98,46,168,102,74
99,46,157,103,71
100,46,151,104,70
101,46,148,105,74
102,46,144,103,73
103,46,141,102,74
104,46,135,101,74
105,46,132,102,76
106,46,129,104,74
107,46,125,104,77
108,46,123,103,74
109,46,127,102,72
110,46,127,101,78
111,46,122,101,77
112,46,117,101,74
113,46,114,97,76
114,46,111,99,74
115,46,100,99,74
116,46,93,99,74
117,46,87,98,72
118,46,84,94,72
119,46,83,93,69
0,47,118,104,95
1,47,122,108,94
2,47,121,113,91
3,47,123,115,97
4,47,126,118,95
5,47,124,122,90
6,47,126,121,96
7,47,129,122,93
8,47,128,120,98
9,47,130,122,102
10,47,128,127,91
11,47,126,133,87
12,47,126,138,91
13,47,128,141,89
14,47,126,144,90
15,47,131,142,88
16,47,135,147,84
17,47,133,150,85
18,47,133,152,93
19,47,130,157,84
20,47,129,160,83
21,47,139,154,90
22,47,141,151,90
23,47,140,155,79
24,47,139,154,78
25,47,141,152,82
26,47,143,155,83
27,47,142,153,83
28,47,141,151,86
29,47,138,153,88
30,47,139,154,90
31,47,139,153,84
32,47,141,152,84
33,47,141,149,85
34,47,143,148,89
35,47,144,149,88
36,47,143,148,89
37,47,144,146,93
38,47,149,145,96
39,47,149,146,92
40,47,149,147,88
41,47,147,147,92
42,47,147,150,90
43,47,145,151,88
44,47,148,148,96
45,47,142,150,90
46,47,144,150,84
47,47,145,151,90
48,47,147,150,90
49,47,147,148,86
50,47,143,148,87
51,47,143,149,85
52,47,144,151,82
53,47,140,151,81
54,47,140,151,79
55,47,141,151,77
56,47,141,151,75
57,47,142,153,72
58,47,142,155,73
59,47,143,157,73
60,47,144,155,69
61,47,143,158,64
62,47,144,160,66
63,47,148,158,66
64,47,148,162,64
65,47,151,163,59
66,47,153,162,61
67,47,151,166,56
68,47,149,167,56
69,47,153,166,61
70,47,154,169,62
71,47,158,172,60
72,47,163,168,64
73,47,166,165,61
74,47,171,163,59
75,47,170,162,58
76,47,173,161,63
77,47,178,157,64
78,47,180,154,63
79,47,186,151,70
80,47,190,149,65
81,47,189,146,58
82,47,190,141,62
83,47,192,137,67
84,47,197,135,65
85,47,207,128,66
86,47,207,126,66
87,47,207,124,65
88,47,211,121,69
89,47,213,117,76
90,47,214,113,74
91,47,212,112,73
92,47,212,108,72
93,47,211,105,72
94,47,203,106,73
95,47,193,107,65
96,47,184,107,62
97,47,176,105,68
98,47,168,103,70
99,47,159,103,72
100,47,155,104,71
101,47,151,104,72
102,47,148,103,71
103,47,144,103,75
104,47,137,102,77
105,47,129,102,75
106,47,122,104,76
107,47,125,102,78
108,47,125,104,79
109,47,122,104,76
110,47,118,104,77
111,47,115,103,77
112,47,114,102,74
113,47,114,99,77
114,47,106,98,78
115,47,95,100,73
116,47,88,99,73
117,47,82,101,72
118,47,82,98,69
119,47,87,93,68
0,48,125,104,97
1,48,125,106,98
2,48,121,110,96
3,48,120,114,96
4,48,125,115,93
5,48,122,120,91
